sku,order_date,product_title,units_sold,revenue,num_orders,avg_price,day_of_week,day_of_month,week_of_year,month,quarter,year,is_weekend,is_friday,is_month_end,is_holiday_season,is_eid_fitr_window,is_eid_adha_window,is_eid_season,is_peak_season,lag_1d,lag_3d,lag_7d,lag_14d,lag_21d,lag_30d,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,rolling_mean_60d,rolling_std_60d,rolling_mean_90d,rolling_std_90d,sku_mean_demand,sku_std_demand,sku_demand_cv,trend_7_vs_30,cumulative_units,sku_x_eid,sku_x_holiday,sku_x_peak,sku_x_weekend,demand_x_lag,product_type,price,current_stock,product_type_code,price_tier
TPC-006,2022-05-06,Throw Pillow Cover,9,170.91,1,18.99,4,6,18,5,2,2022,1,1,0,0,0,0,0,0,8.0,47.0,100.0,73.0,10.0,7.0,55.857142857142854,34.50327796711771,62.285714285714285,24.867119382301333,37.5,30.6580135218094,23.35,26.057839836585696,17.1,23.06368808029558,14.576116681859617,16.119702045328523,1.105897499188857,1.489523412317566,1694,0.0,0.0,0.0,14.576116681859617,446.85714285714283,Bedding,18.99,98,0,0.0
TPC-006,2022-05-07,Throw Pillow Cover,10,189.9,1,18.99,5,7,18,5,2,2022,1,0,0,0,0,0,0,0,9.0,47.0,102.0,64.0,7.0,5.0,42.857142857142854,32.163273939016086,57.714285714285715,28.380460698349314,37.56666666666667,30.59150584533323,23.4,26.026844030144943,17.144444444444446,23.043954634426534,14.576116681859617,16.119702045328523,1.105897499188857,1.1408286987273077,1704,0.0,0.0,0.0,14.576116681859617,385.71428571428567,Bedding,18.99,98,0,0.0
TPC-006,2022-05-08,Throw Pillow Cover,9,170.91,1,18.99,6,8,18,5,2,2022,1,0,0,0,0,0,0,0,10.0,8.0,56.0,78.0,5.0,13.0,29.714285714285715,20.734144831768774,53.857142857142854,31.008329260321073,37.733333333333334,30.42110580108684,23.5,25.96248923846916,17.22222222222222,23.007462286157047,14.576116681859617,16.119702045328523,1.105897499188857,0.7874808614702411,1713,0.0,0.0,0.0,14.576116681859617,297.14285714285717,Bedding,18.99,98,0,0.0
TPC-006,2022-05-09,Throw Pillow Cover,6,113.94,1,18.99,0,9,19,5,2,2022,0,0,0,0,0,0,0,0,9.0,9.0,31.0,68.0,37.0,10.0,23.0,18.266545011760407,48.92857142857143,32.33113356815994,37.6,30.541774670113714,23.516666666666666,25.952689463627465,17.3,22.96722139108182,14.576116681859617,16.119702045328523,1.105897499188857,0.6117019649728815,1719,0.0,0.0,0.0,0.0,207.0,Bedding,18.99,98,0,0.0
TPC-006,2022-05-10,Throw Pillow Cover,7,132.93,1,18.99,1,10,19,5,2,2022,0,0,0,0,0,0,0,0,6.0,10.0,47.0,68.0,39.0,4.0,19.428571428571427,18.87553215900725,44.5,33.73368551554276,37.46666666666667,30.67486147379938,23.516666666666666,25.952689463627465,17.322222222222223,22.955172621054757,14.576116681859617,16.119702045328523,1.105897499188857,0.5185560385145295,1726,0.0,0.0,0.0,0.0,116.57142857142856,Bedding,18.99,98,0,0.0
TPC-006,2022-05-11,Throw Pillow Cover,5,94.95,1,18.99,2,11,19,5,2,2022,0,0,0,0,0,0,0,0,7.0,9.0,47.0,74.0,49.0,10.0,13.714285714285714,14.738999126063417,40.142857142857146,34.39780212758938,37.56666666666667,30.56669737648716,23.366666666666667,26.022784453906215,17.322222222222223,22.955172621054757,14.576116681859617,16.119702045328523,1.105897499188857,0.3650651835927385,1731,0.0,0.0,0.0,0.0,96.0,Bedding,18.99,98,0,0.0
TPC-006,2022-05-12,Throw Pillow Cover,5,94.95,1,18.99,3,12,19,5,2,2022,0,0,0,0,0,0,0,0,5.0,6.0,8.0,56.0,30.0,10.0,7.714285714285714,1.7994708216857946,35.214285714285715,34.115592129899014,37.4,30.735355357723083,23.25,26.090211814823824,17.355555555555554,22.934842298584133,14.576116681859617,16.119702045328523,1.105897499188857,0.20626426876050874,1736,0.0,0.0,0.0,0.0,38.57142857142857,Bedding,18.99,98,0,0.0
TPC-006,2022-05-13,Throw Pillow Cover,12,227.88,1,18.99,4,13,19,5,2,2022,1,1,0,0,0,0,0,0,5.0,7.0,9.0,100.0,73.0,12.0,7.285714285714286,2.0586634591643613,31.571428571428573,34.44664611499108,37.233333333333334,30.902163001332436,23.25,26.090211814823824,17.366666666666667,22.928540675936834,14.576116681859617,16.119702045328523,1.105897499188857,0.19567714401816055,1748,0.0,0.0,0.0,14.576116681859617,36.42857142857143,Bedding,18.99,98,0,0.0
TPC-006,2022-05-14,Throw Pillow Cover,8,151.92,1,18.99,5,14,19,5,2,2022,1,0,0,0,0,0,0,0,12.0,5.0,10.0,102.0,64.0,5.0,7.714285714285714,2.6903708365388126,25.285714285714285,28.51835730361595,37.233333333333334,30.902163001332436,23.333333333333332,26.04537544211839,17.466666666666665,22.88476260638423,14.576116681859617,16.119702045328523,1.105897499188857,0.20718756425452295,1756,0.0,0.0,0.0,14.576116681859617,92.57142857142857,Bedding,18.99,98,0,0.0
TPC-006,2022-05-15,Throw Pillow Cover,11,208.89,1,18.99,6,15,19,5,2,2022,1,0,0,0,0,0,0,0,8.0,5.0,9.0,56.0,78.0,10.0,7.428571428571429,2.5071326821126987,18.571428571428573,18.30390578627877,37.333333333333336,30.798940122083387,23.366666666666667,26.024087060733418,17.488888888888887,22.874471539027144,14.576116681859617,16.119702045328523,1.105897499188857,0.198979538538644,1767,0.0,0.0,0.0,14.576116681859617,59.42857142857143,Bedding,18.99,98,0,0.0
TPC-006,2022-05-16,Throw Pillow Cover,9,170.91,1,18.99,0,16,20,5,2,2022,0,0,0,0,0,0,0,0,11.0,12.0,6.0,31.0,68.0,7.0,7.714285714285714,2.8115408417387813,15.357142857142858,14.851092385913825,37.36666666666667,30.76886394564718,23.366666666666667,26.024087060733418,17.555555555555557,22.846390372631664,14.576116681859617,16.119702045328523,1.105897499188857,0.2064482689510176,1776,0.0,0.0,0.0,0.0,84.85714285714286,Bedding,18.99,98,0,0.0
TPC-006,2022-05-17,Throw Pillow Cover,6,113.94,1,18.99,1,17,20,5,2,2022,0,0,0,0,0,0,0,0,9.0,8.0,7.0,47.0,68.0,5.0,8.142857142857142,2.7342623276111895,13.785714285714286,14.219047741720305,37.43333333333333,30.702895890973444,23.416666666666668,25.993018402057835,17.6,22.82557209738748,14.576116681859617,16.119702045328523,1.105897499188857,0.217529518278592,1782,0.0,0.0,0.0,0.0,73.28571428571428,Bedding,18.99,98,0,0.0
TPC-006,2022-05-18,Throw Pillow Cover,12,227.88,1,18.99,2,18,20,5,2,2022,0,0,0,0,0,0,0,0,6.0,11.0,5.0,47.0,74.0,37.0,8.0,2.8284271247467725,10.857142857142858,10.618250926930267,37.46666666666667,30.666991502527466,23.4,26.004041406895297,17.61111111111111,22.819612323979765,14.576116681859617,16.119702045328523,1.105897499188857,0.21352307468245335,1794,0.0,0.0,0.0,0.0,48.0,Bedding,18.99,98,0,0.0
TPC-006,2022-05-19,Throw Pillow Cover,7,132.93,1,18.99,3,19,20,5,2,2022,0,0,0,0,0,0,0,0,12.0,9.0,5.0,8.0,56.0,39.0,9.0,2.8284271247467614,8.357142857142858,2.3731557327472252,36.63333333333333,31.0177739183613,23.333333333333332,26.02845031861675,17.733333333333334,22.759020930344636,14.576116681859617,16.119702045328523,1.105897499188857,0.24567782192598125,1801,0.0,0.0,0.0,0.0,108.0,Bedding,18.99,98,0,0.0
TPC-006,2022-05-20,Throw Pillow Cover,11,208.89,1,18.99,4,20,20,5,2,2022,1,1,0,0,0,0,0,0,7.0,6.0,12.0,9.0,100.0,49.0,9.285714285714286,2.4299715851764847,8.285714285714286,2.3996336716767104,35.56666666666667,31.48035329659057,23.383333333333333,25.993540049285034,17.755555555555556,22.747421689240188,14.576116681859617,16.119702045328523,1.105897499188857,0.26107905365296386,1812,0.0,0.0,0.0,14.576116681859617,65.0,Bedding,18.99,98,0,0.0
TPC-006,2022-05-21,Throw Pillow Cover,7,132.93,1,18.99,5,21,20,5,2,2022,1,0,0,0,0,0,0,0,11.0,12.0,8.0,10.0,102.0,30.0,9.142857142857142,2.2677868380560735,8.428571428571429,2.502745744924791,34.3,31.685033995726513,23.366666666666667,26.001282019674846,17.855555555555554,22.697107230970698,14.576116681859617,16.119702045328523,1.105897499188857,0.26655552411958894,1819,0.0,0.0,0.0,14.576116681859617,100.57142857142857,Bedding,18.99,98,0,0.0
TPC-006,2022-05-22,Throw Pillow Cover,13,246.87,1,18.99,6,22,20,5,2,2022,1,0,0,0,0,0,0,0,7.0,7.0,11.0,9.0,56.0,73.0,9.0,2.3804761428482952,8.214285714285714,2.486225790494817,33.53333333333333,32.068604620389245,23.45,25.939581037610832,17.92222222222222,22.655816416058645,14.576116681859617,16.119702045328523,1.105897499188857,0.26838958199117835,1832,0.0,0.0,0.0,14.576116681859617,63.0,Bedding,18.99,98,0,0.0
TPC-006,2022-05-23,Throw Pillow Cover,8,151.92,1,18.99,0,23,21,5,2,2022,0,0,0,0,0,0,0,0,13.0,11.0,9.0,6.0,31.0,64.0,9.285714285714286,2.7516228977517585,8.5,2.7942248133776184,31.533333333333335,31.386064701890618,23.483333333333334,25.92459186326442,18.055555555555557,22.590323627562366,14.576116681859617,16.119702045328523,1.105897499188857,0.29447287550694073,1840,0.0,0.0,0.0,0.0,120.71428571428572,Bedding,18.99,98,0,0.0
TPC-006,2022-05-24,Throw Pillow Cover,2,37.98,1,18.99,1,24,21,5,2,2022,0,0,0,0,0,0,0,0,8.0,7.0,6.0,7.0,47.0,78.0,9.142857142857142,2.794552524023664,8.642857142857142,2.7063214561797153,29.666666666666668,31.052051221416452,23.516666666666666,25.90300791817505,18.144444444444446,22.53414942120799,14.576116681859617,16.119702045328523,1.105897499188857,0.3081860919436929,1842,0.0,0.0,0.0,0.0,73.14285714285714,Bedding,18.99,98,0,0.0
TPC-006,2022-05-25,Throw Pillow Cover,8,151.92,1,18.99,2,25,21,5,2,2022,0,0,1,0,0,0,0,0,2.0,13.0,12.0,5.0,47.0,68.0,8.571428571428571,3.7796447300927034,8.285714285714286,3.220811446457129,27.133333333333333,30.057110391011825,23.166666666666668,26.051556878989185,18.122222222222224,22.54923590612468,14.576116681859617,16.119702045328523,1.105897499188857,0.31590019947518094,1850,0.0,0.0,0.0,0.0,17.142857142857142,Bedding,18.99,98,0,0.0
TPC-006,2022-05-26,Throw Pillow Cover,13,246.87,1,18.99,3,26,21,5,2,2022,0,0,1,0,0,0,0,0,8.0,8.0,7.0,5.0,8.0,68.0,8.0,3.4641016151382313,8.5,3.082207001484955,25.133333333333333,29.228863077129926,23.066666666666666,26.098812666458024,18.177777777777777,22.51769729869055,14.576116681859617,16.119702045328523,1.105897499188857,0.3183022606224427,1863,0.0,0.0,0.0,0.0,64.0,Bedding,18.99,98,0,0.0
TPC-006,2022-05-27,Throw Pillow Cover,18,341.82,1,18.99,4,27,21,5,2,2022,1,1,1,0,0,0,0,0,13.0,2.0,11.0,12.0,9.0,74.0,8.857142857142858,3.891382420536484,9.071428571428571,3.1246977875850828,23.3,28.152478913330473,22.983333333333334,26.123235755313377,18.255555555555556,22.48723038941805,14.576116681859617,16.119702045328523,1.105897499188857,0.38013472342470483,1881,0.0,0.0,0.0,14.576116681859617,115.14285714285715,Bedding,18.99,98,0,0.0
TPC-006,2022-05-28,Throw Pillow Cover,14,265.86,1,18.99,5,28,21,5,2,2022,1,0,1,0,0,0,0,0,18.0,8.0,7.0,8.0,10.0,56.0,9.857142857142858,5.209880722517581,9.5,3.8779455306211257,21.433333333333334,26.481852385116984,22.966666666666665,26.12613904201954,18.377777777777776,22.45523776029572,14.576116681859617,16.119702045328523,1.105897499188857,0.45989758591758934,1895,0.0,0.0,0.0,14.576116681859617,177.42857142857144,Bedding,18.99,98,0,0.0
TPC-006,2022-05-29,Throw Pillow Cover,12,227.88,1,18.99,6,29,21,5,2,2022,1,0,1,0,0,0,0,0,14.0,13.0,13.0,11.0,9.0,100.0,10.857142857142858,5.241773600241961,9.928571428571429,4.028060913799284,20.033333333333335,25.689771657531164,23.033333333333335,26.09757873480237,18.477777777777778,22.414996874723908,14.576116681859617,16.119702045328523,1.105897499188857,0.5419536158539118,1907,0.0,0.0,0.0,14.576116681859617,152.0,Bedding,18.99,98,0,0.0
TPC-006,2022-05-30,Throw Pillow Cover,9,170.91,1,18.99,0,30,22,5,2,2022,0,0,1,0,0,0,0,0,12.0,18.0,8.0,9.0,6.0,102.0,10.714285714285714,5.186980037050944,10.0,4.057282152074373,17.1,20.80343141456931,23.033333333333335,26.09757873480237,18.566666666666666,22.37276132796759,14.576116681859617,16.119702045328523,1.105897499188857,0.6265660496272056,1916,0.0,0.0,0.0,0.0,128.57142857142856,Bedding,18.99,98,0,0.0
TPC-006,2022-05-31,Throw Pillow Cover,13,246.87,1,18.99,1,31,22,5,2,2022,0,0,1,0,0,0,0,0,9.0,14.0,2.0,6.0,7.0,56.0,10.857142857142858,5.113008619478383,10.0,4.057282152074373,14.0,13.287276776598379,23.1,26.055807121364758,18.544444444444444,22.381353149195732,14.576116681859617,16.119702045328523,1.105897499188857,0.7755096501461684,1929,0.0,0.0,0.0,0.0,97.71428571428572,Bedding,18.99,98,0,0.0
TPC-006,2022-06-01,Throw Pillow Cover,7,132.93,1,18.99,2,1,22,6,2,2022,0,0,0,0,0,0,0,0,13.0,12.0,8.0,12.0,5.0,31.0,12.428571428571429,3.309438162646938,10.5,3.95649417462593,12.566666666666666,10.659893683022025,23.166666666666668,26.02421731783013,18.633333333333333,22.34280921449909,14.576116681859617,16.119702045328523,1.105897499188857,0.9890102020002183,1936,0.0,0.0,0.0,0.0,161.57142857142858,Bedding,18.99,98,0,0.0
TPC-006,2022-06-02,Throw Pillow Cover,9,170.91,1,18.99,3,2,22,6,2,2022,0,0,0,0,0,0,0,0,7.0,9.0,13.0,7.0,5.0,47.0,12.285714285714286,3.5456210417120957,10.142857142857142,4.0355562548076405,11.766666666666667,10.115482613585309,23.25,25.963223664461378,18.644444444444446,22.33670386551092,14.576116681859617,16.119702045328523,1.105897499188857,1.0441108083234734,1945,0.0,0.0,0.0,0.0,86.0,Bedding,18.99,98,0,0.0
TPC-006,2022-06-03,Throw Pillow Cover,13,246.87,1,18.99,4,3,22,6,2,2022,1,1,0,0,0,0,0,0,9.0,13.0,18.0,11.0,12.0,47.0,11.714285714285714,3.728908942943624,10.285714285714286,3.950239942636191,10.5,7.623692652197619,23.3,25.932310845019416,18.58888888888889,22.354596060848323,14.576116681859617,16.119702045328523,1.105897499188857,1.1156451959841671,1958,0.0,0.0,0.0,14.576116681859617,105.42857142857142,Bedding,18.99,98,0,0.0
TPC-006,2022-06-04,Throw Pillow Cover,10,189.9,1,18.99,5,4,22,6,2,2022,1,0,0,0,0,0,0,0,13.0,7.0,14.0,7.0,8.0,8.0,11.0,2.6457513110651725,10.428571428571429,4.0137127587674835,9.366666666666667,3.3268327418061707,23.4,25.8799051684009,18.68888888888889,22.30868448039782,14.576116681859617,16.119702045328523,1.105897499188857,1.1743759704171135,1968,0.0,0.0,0.0,14.576116681859617,143.0,Bedding,18.99,98,0,0.0
TPC-006,2022-06-05,Throw Pillow Cover,13,246.87,1,18.99,6,5,22,6,2,2022,1,0,0,0,0,0,0,0,10.0,9.0,12.0,13.0,11.0,9.0,10.428571428571429,2.2990681342051182,10.642857142857142,3.894910739713097,9.433333333333334,3.3185303491395794,23.466666666666665,25.83944341811936,18.711111111111112,22.2989113678171,14.576116681859617,16.119702045328523,1.105897499188857,1.1055010996707173,1981,0.0,0.0,0.0,14.576116681859617,104.28571428571429,Bedding,18.99,98,0,0.0
TPC-006,2022-06-06,Throw Pillow Cover,5,94.95,1,18.99,0,6,23,6,2,2022,0,0,0,0,0,0,0,0,13.0,13.0,9.0,8.0,9.0,10.0,10.571428571428571,2.43975018237197,10.642857142857142,3.894910739713097,9.566666666666666,3.380301285626584,23.566666666666666,25.786191723785404,18.788888888888888,22.26626129393948,14.576116681859617,16.119702045328523,1.105897499188857,1.105026221724706,1986,0.0,0.0,0.0,0.0,137.42857142857142,Bedding,18.99,98,0,0.0
TPC-006,2022-06-07,Throw Pillow Cover,7,132.93,1,18.99,1,7,23,6,2,2022,0,0,0,0,0,0,0,0,5.0,10.0,13.0,2.0,6.0,9.0,10.0,3.2145502536648074,10.428571428571429,4.127101529278121,9.4,3.479992072919958,23.566666666666666,25.786191723785404,18.8,22.25904689197913,14.576116681859617,16.119702045328523,1.105897499188857,1.0638286555014302,1993,0.0,0.0,0.0,0.0,50.0,Bedding,18.99,98,0,0.0
TPC-006,2022-06-08,Throw Pillow Cover,6,113.94,1,18.99,2,8,23,6,2,2022,0,0,0,0,0,0,0,0,7.0,13.0,7.0,8.0,12.0,6.0,9.142857142857142,3.0783421635993746,10.785714285714286,3.512145332295858,9.333333333333334,3.506971709995988,23.466666666666665,25.83944341811936,18.788888888888888,22.264747388633232,14.576116681859617,16.119702045328523,1.105897499188857,0.9795907871731361,1999,0.0,0.0,0.0,0.0,64.0,Bedding,18.99,98,0,0.0
TPC-006,2022-06-09,Throw Pillow Cover,10,189.9,1,18.99,3,9,23,6,2,2022,0,0,0,0,0,0,0,0,6.0,5.0,9.0,13.0,7.0,7.0,9.0,3.214550253664818,10.642857142857142,3.671242565947493,9.333333333333334,3.506971709995988,23.4,25.8799051684009,18.788888888888888,22.264747388633232,14.576116681859617,16.119702045328523,1.105897499188857,0.9642846811235559,2009,0.0,0.0,0.0,0.0,54.0,Bedding,18.99,98,0,0.0
TPC-006,2022-06-10,Throw Pillow Cover,20,379.8,1,18.99,4,10,23,6,2,2022,1,1,0,0,0,0,0,0,10.0,7.0,13.0,18.0,11.0,5.0,9.142857142857142,3.236694374851243,10.428571428571429,3.610120085671639,9.433333333333334,3.480817713414842,23.5,25.81518407475645,18.72222222222222,22.282167898169092,14.576116681859617,16.119702045328523,1.105897499188857,0.9692064435469301,2029,0.0,0.0,0.0,14.576116681859617,91.42857142857142,Bedding,18.99,98,0,0.0
TPC-006,2022-06-11,Throw Pillow Cover,15,284.85,1,18.99,5,11,23,6,2,2022,1,0,0,0,0,0,0,0,20.0,6.0,10.0,14.0,7.0,5.0,10.142857142857142,5.145501965425104,10.571428571428571,3.955799748262595,9.933333333333334,3.876839570767767,23.666666666666668,25.758767911019834,18.81111111111111,22.271004197499575,14.576116681859617,16.119702045328523,1.105897499188857,1.0210919730138335,2044,0.0,0.0,0.0,14.576116681859617,202.85714285714283,Bedding,18.99,98,0,0.0
TPC-006,2022-06-12,Throw Pillow Cover,12,227.88,1,18.99,6,12,23,6,2,2022,1,0,0,0,0,0,0,0,15.0,10.0,13.0,12.0,13.0,12.0,10.857142857142858,5.4598098693568895,10.642857142857142,4.030788104980898,10.266666666666667,3.8679347900694276,23.75,25.721866316028876,18.92222222222222,22.226225918984714,14.576116681859617,16.119702045328523,1.105897499188857,1.0575128846117543,2056,0.0,0.0,0.0,14.576116681859617,162.85714285714286,Bedding,18.99,98,0,0.0
TPC-006,2022-06-13,Throw Pillow Cover,5,94.95,1,18.99,0,13,24,6,2,2022,0,0,0,0,0,0,0,0,12.0,20.0,5.0,9.0,8.0,8.0,10.714285714285714,5.407226205560327,10.642857142857142,4.030788104980898,10.266666666666667,3.8679347900694276,23.75,25.721866316028876,18.977777777777778,22.202326924197354,14.576116681859617,16.119702045328523,1.105897499188857,1.0435982413931786,2061,0.0,0.0,0.0,0.0,128.57142857142856,Bedding,18.99,98,0,0.0
TPC-006,2022-06-14,Throw Pillow Cover,12,227.88,1,18.99,1,14,24,6,2,2022,0,0,0,0,0,0,0,0,5.0,15.0,7.0,13.0,2.0,11.0,10.714285714285714,5.407226205560327,10.357142857142858,4.289650207313142,10.166666666666666,3.966091912383122,23.75,25.721866316028876,18.966666666666665,22.209143779437568,14.576116681859617,16.119702045328523,1.105897499188857,1.0538631320315797,2073,0.0,0.0,0.0,0.0,53.57142857142857,Bedding,18.99,98,0,0.0
TPC-006,2022-06-15,Throw Pillow Cover,8,151.92,1,18.99,2,15,24,6,2,2022,0,0,0,0,0,0,0,0,12.0,12.0,6.0,7.0,8.0,9.0,11.428571428571429,5.159365040298144,10.285714285714286,4.2504039885564815,10.2,3.977523055265922,23.783333333333335,25.705035889033436,18.977777777777778,22.205363142934928,14.576116681859617,16.119702045328523,1.105897499188857,1.1204470807941787,2081,0.0,0.0,0.0,0.0,137.14285714285714,Bedding,18.99,98,0,0.0
TPC-006,2022-06-16,Throw Pillow Cover,10,189.9,1,18.99,3,16,24,6,2,2022,0,0,0,0,0,0,0,0,8.0,5.0,10.0,9.0,13.0,6.0,11.714285714285714,4.855041562276433,10.357142857142858,4.19903180886629,10.166666666666666,3.9920898798993676,23.8,25.694291392632167,19.0,22.19322702634064,14.576116681859617,16.119702045328523,1.105897499188857,1.1522236910211938,2091,0.0,0.0,0.0,0.0,93.71428571428571,Bedding,18.99,98,0,0.0
TPC-006,2022-06-17,Throw Pillow Cover,16,303.84,1,18.99,4,17,24,6,2,2022,1,1,0,0,0,0,0,0,10.0,12.0,20.0,13.0,18.0,12.0,11.714285714285714,4.855041562276433,10.428571428571429,4.182643362098694,10.3,3.9141652564974767,23.883333333333333,25.640336116326402,19.033333333333335,22.177248185441126,14.576116681859617,16.119702045328523,1.105897499188857,1.1373081884663911,2107,0.0,0.0,0.0,14.576116681859617,117.14285714285714,Bedding,18.99,98,0,0.0
TPC-006,2022-06-18,Throw Pillow Cover,11,208.89,1,18.99,5,18,24,6,2,2022,1,0,0,0,0,0,0,0,16.0,8.0,15.0,10.0,14.0,7.0,11.142857142857142,3.848314411469893,10.642857142857142,4.395927185950488,10.433333333333334,4.0401718411160035,23.533333333333335,25.601553625172805,19.033333333333335,22.177248185441126,14.576116681859617,16.119702045328523,1.105897499188857,1.068004453304723,2118,0.0,0.0,0.0,14.576116681859617,178.28571428571428,Bedding,18.99,98,0,0.0
TPC-006,2022-06-19,Throw Pillow Cover,13,246.87,1,18.99,6,19,24,6,2,2022,1,0,0,0,0,0,0,0,11.0,10.0,12.0,13.0,12.0,11.0,10.571428571428571,3.457221565416954,10.714285714285714,4.3928013040320915,10.566666666666666,3.9886332749825972,23.066666666666666,25.57002128862166,19.11111111111111,22.13616921501111,14.576116681859617,16.119702045328523,1.105897499188857,1.0004497066496694,2131,0.0,0.0,0.0,14.576116681859617,116.28571428571428,Bedding,18.99,98,0,0.0
TPC-006,2022-06-20,Throw Pillow Cover,8,151.92,1,18.99,0,20,25,6,2,2022,0,0,0,0,0,0,0,0,13.0,16.0,5.0,5.0,9.0,7.0,10.714285714285714,3.545621041712109,10.714285714285714,4.3928013040320915,10.633333333333333,4.012766981843608,22.466666666666665,25.372791156541023,19.122222222222224,22.13281044912798,14.576116681859617,16.119702045328523,1.105897499188857,1.0076121289809803,2139,0.0,0.0,0.0,0.0,139.28571428571428,Bedding,18.99,98,0,0.0
TPC-006,2022-06-21,Throw Pillow Cover,9,170.91,1,18.99,1,21,25,6,2,2022,0,0,0,0,0,0,0,0,8.0,11.0,12.0,7.0,13.0,13.0,11.142857142857142,2.853569193634561,10.928571428571429,4.159591061895452,10.666666666666666,3.9856062865345745,22.1,25.420997593408245,19.18888888888889,22.08965106435181,14.576116681859617,16.119702045328523,1.105897499188857,1.0446418777910969,2148,0.0,0.0,0.0,0.0,89.14285714285714,Bedding,18.99,98,0,0.0
TPC-006,2022-06-22,Throw Pillow Cover,11,208.89,1,18.99,2,22,25,6,2,2022,0,0,0,0,0,0,0,0,9.0,13.0,8.0,6.0,7.0,8.0,10.714285714285714,2.927700218846127,11.071428571428571,4.047112659554167,10.533333333333333,3.9717392466874903,21.033333333333335,24.57776773156315,19.166666666666668,22.09898569028284,14.576116681859617,16.119702045328523,1.105897499188857,1.017178057832766,2159,0.0,0.0,0.0,0.0,96.42857142857142,Bedding,18.99,98,0,0.0
TPC-006,2022-06-23,Throw Pillow Cover,8,151.92,1,18.99,3,23,25,6,2,2022,0,0,0,0,0,0,0,0,11.0,8.0,10.0,10.0,9.0,2.0,11.142857142857142,2.6726124191248157,11.428571428571429,3.776736191970385,10.633333333333333,3.9434217010919883,20.15,23.95180542361781,19.22222222222222,22.071781658217805,14.576116681859617,16.119702045328523,1.105897499188857,1.0479166141402196,2167,0.0,0.0,0.0,0.0,122.57142857142857,Bedding,18.99,98,0,0.0
TPC-006,2022-06-24,Throw Pillow Cover,12,227.88,1,18.99,4,24,25,6,2,2022,1,1,0,0,0,0,0,0,8.0,9.0,16.0,20.0,13.0,8.0,10.857142857142858,2.911389784311533,11.285714285714286,3.87156441106353,10.833333333333334,3.630173676222638,18.983333333333334,22.761468829511774,19.055555555555557,22.099550613719266,14.576116681859617,16.119702045328523,1.105897499188857,1.0021968770929925,2179,0.0,0.0,0.0,14.576116681859617,86.85714285714286,Bedding,18.99,98,0,0.0
TPC-006,2022-06-25,Throw Pillow Cover,82,1557.18,1,18.99,5,25,25,6,2,2022,1,0,1,0,0,1,1,1,12.0,11.0,11.0,15.0,10.0,13.0,10.285714285714286,1.976047040119497,10.714285714285714,2.9724005172869257,10.966666666666667,3.595814936488086,18.05,21.8472548017567,19.033333333333335,22.10569604768891,14.576116681859617,16.119702045328523,1.105897499188857,0.9379062224910695,2261,14.576116681859617,0.0,14.576116681859617,14.576116681859617,123.42857142857144,Bedding,18.99,98,0,0.0
TPC-006,2022-06-26,Throw Pillow Cover,89,1690.11,1,18.99,6,26,25,6,2,2022,1,0,1,0,0,1,1,1,82.0,8.0,13.0,12.0,13.0,18.0,20.428571428571427,27.220440498867454,15.5,19.33012793940714,13.266666666666667,13.464982254961807,18.283333333333335,22.456052497830306,19.744444444444444,23.08000794067937,14.576116681859617,16.119702045328523,1.105897499188857,1.5398409067961576,2350,14.576116681859617,0.0,14.576116681859617,14.576116681859617,1675.142857142857,Bedding,18.99,98,0,0.0
TPC-006,2022-06-27,Throw Pillow Cover,75,1424.25,1,18.99,0,27,26,6,2,2022,0,0,1,0,0,1,1,1,89.0,12.0,8.0,5.0,5.0,14.0,31.285714285714285,37.12013957280823,21.0,27.48985826977487,15.633333333333333,19.30067594552125,18.533333333333335,23.15933509969332,20.522222222222222,24.206614277538343,14.576116681859617,16.119702045328523,1.105897499188857,2.0012171177106466,2425,14.576116681859617,0.0,14.576116681859617,0.0,2784.4285714285716,Bedding,18.99,98,0,0.0
TPC-006,2022-06-28,Throw Pillow Cover,53,1006.47,1,18.99,1,28,26,6,2,2022,0,0,1,0,0,1,1,1,75.0,82.0,9.0,12.0,7.0,12.0,40.857142857142854,38.71876621410938,26.0,30.55134392108827,17.666666666666668,22.12867282327478,18.85,23.801313879130312,21.244444444444444,24.850253140532878,14.576116681859617,16.119702045328523,1.105897499188857,2.3126671545549797,2478,14.576116681859617,0.0,14.576116681859617,0.0,3064.285714285714,Bedding,18.99,98,0,0.0
TPC-006,2022-06-29,Throw Pillow Cover,71,1348.29,1,18.99,2,29,26,6,2,2022,0,0,1,0,0,1,1,1,53.0,89.0,11.0,8.0,6.0,9.0,47.142857142857146,36.17286538935215,28.928571428571427,31.066836846520975,19.033333333333335,23.01496264926637,18.066666666666666,21.772215746934748,21.7,25.05385211136159,14.576116681859617,16.119702045328523,1.105897499188857,2.4768563419068506,2549,14.576116681859617,0.0,14.576116681859617,0.0,2498.571428571429,Bedding,18.99,98,0,0.0
