sku,order_date,product_title,units_sold,revenue,num_orders,avg_price
SCP-003,2024-02-23,Scented Candle Pack,6,179.94,1,29.99
SCP-003,2024-02-24,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-02-25,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-02-26,Scented Candle Pack,8,239.92,1,29.99
SCP-003,2024-02-27,Scented Candle Pack,7,209.93,1,29.99
SCP-003,2024-02-28,Scented Candle Pack,6,179.94,1,29.99
SCP-003,2024-02-29,Scented Candle Pack,6,179.94,1,29.99
SCP-003,2024-03-01,Scented Candle Pack,24,719.76,1,29.99
SCP-003,2024-03-02,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-03-03,Scented Candle Pack,19,569.81,1,29.99
SCP-003,2024-03-04,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-03-05,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-03-06,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-03-07,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-03-08,Scented Candle Pack,20,599.8,1,29.99
SCP-003,2024-03-09,Scented Candle Pack,16,479.84,1,29.99
SCP-003,2024-03-10,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-03-11,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-03-12,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-03-13,Scented Candle Pack,20,599.8,1,29.99
SCP-003,2024-03-14,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-03-15,Scented Candle Pack,21,629.79,1,29.99
SCP-003,2024-03-16,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-03-17,Scented Candle Pack,23,689.77,1,29.99
SCP-003,2024-03-18,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-03-19,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-03-20,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-03-21,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-03-22,Scented Candle Pack,22,659.78,1,29.99
SCP-003,2024-03-23,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-03-24,Scented Candle Pack,19,569.81,1,29.99
SCP-003,2024-03-25,Scented Candle Pack,30,899.7,1,29.99
SCP-003,2024-03-26,Scented Candle Pack,20,599.8,1,29.99
SCP-003,2024-03-27,Scented Candle Pack,45,1349.55,1,29.99
SCP-003,2024-03-28,Scented Candle Pack,44,1319.56,1,29.99
SCP-003,2024-03-29,Scented Candle Pack,70,2099.3,1,29.99
SCP-003,2024-03-30,Scented Candle Pack,56,1679.44,1,29.99
SCP-003,2024-03-31,Scented Candle Pack,63,1889.37,1,29.99
SCP-003,2024-04-01,Scented Candle Pack,19,569.81,1,29.99
SCP-003,2024-04-02,Scented Candle Pack,27,809.73,1,29.99
SCP-003,2024-04-03,Scented Candle Pack,34,1019.66,1,29.99
SCP-003,2024-04-04,Scented Candle Pack,38,1139.62,1,29.99
SCP-003,2024-04-05,Scented Candle Pack,51,1529.49,1,29.99
SCP-003,2024-04-06,Scented Candle Pack,46,1379.54,1,29.99
SCP-003,2024-04-07,Scented Candle Pack,39,1169.61,1,29.99
SCP-003,2024-04-08,Scented Candle Pack,36,1079.64,1,29.99
SCP-003,2024-04-09,Scented Candle Pack,34,1019.66,1,29.99
SCP-003,2024-04-10,Scented Candle Pack,31,929.69,1,29.99
SCP-003,2024-04-11,Scented Candle Pack,27,809.73,1,29.99
SCP-003,2024-04-12,Scented Candle Pack,44,1319.56,1,29.99
SCP-003,2024-04-13,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-04-14,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-04-15,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-04-16,Scented Candle Pack,8,239.92,1,29.99
SCP-003,2024-04-17,Scented Candle Pack,8,239.92,1,29.99
SCP-003,2024-04-18,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-04-19,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-04-20,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-04-21,Scented Candle Pack,22,659.78,1,29.99
SCP-003,2024-04-22,Scented Candle Pack,20,599.8,1,29.99
SCP-003,2024-04-23,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-04-24,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-04-25,Scented Candle Pack,21,629.79,1,29.99
SCP-003,2024-04-26,Scented Candle Pack,27,809.73,1,29.99
SCP-003,2024-04-27,Scented Candle Pack,21,629.79,1,29.99
SCP-003,2024-04-28,Scented Candle Pack,25,749.75,1,29.99
SCP-003,2024-04-29,Scented Candle Pack,20,599.8,1,29.99
SCP-003,2024-04-30,Scented Candle Pack,16,479.84,1,29.99
SCP-003,2024-05-01,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-05-02,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-05-03,Scented Candle Pack,20,599.8,1,29.99
SCP-003,2024-05-04,Scented Candle Pack,16,479.84,1,29.99
SCP-003,2024-05-05,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-05-06,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-05-07,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-05-08,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-05-09,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-05-10,Scented Candle Pack,22,659.78,1,29.99
SCP-003,2024-05-11,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-05-12,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-05-13,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-05-14,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-05-15,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-05-16,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-05-17,Scented Candle Pack,31,929.69,1,29.99
SCP-003,2024-05-18,Scented Candle Pack,13,389.87,1,29.99
SCP-003,2024-05-19,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-05-20,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-05-21,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-05-22,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-05-23,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-05-24,Scented Candle Pack,23,689.77,1,29.99
SCP-003,2024-05-25,Scented Candle Pack,35,1049.65,1,29.99
SCP-003,2024-05-26,Scented Candle Pack,23,689.77,1,29.99
SCP-003,2024-05-27,Scented Candle Pack,20,599.8,1,29.99
SCP-003,2024-05-28,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-05-29,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-05-30,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-05-31,Scented Candle Pack,46,1379.54,1,29.99
SCP-003,2024-06-01,Scented Candle Pack,19,569.81,1,29.99
SCP-003,2024-06-02,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-06-03,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-06-04,Scented Candle Pack,29,869.71,1,29.99
SCP-003,2024-06-05,Scented Candle Pack,22,659.78,1,29.99
SCP-003,2024-06-06,Scented Candle Pack,29,869.71,1,29.99
SCP-003,2024-06-07,Scented Candle Pack,47,1409.53,1,29.99
SCP-003,2024-06-08,Scented Candle Pack,36,1079.64,1,29.99
SCP-003,2024-06-09,Scented Candle Pack,39,1169.61,1,29.99
SCP-003,2024-06-10,Scented Candle Pack,31,929.69,1,29.99
SCP-003,2024-06-11,Scented Candle Pack,28,839.72,1,29.99
SCP-003,2024-06-12,Scented Candle Pack,37,1109.63,1,29.99
SCP-003,2024-06-13,Scented Candle Pack,31,929.69,1,29.99
SCP-003,2024-06-14,Scented Candle Pack,49,1469.51,1,29.99
SCP-003,2024-06-15,Scented Candle Pack,41,1229.59,1,29.99
SCP-003,2024-06-16,Scented Candle Pack,43,1289.57,1,29.99
SCP-003,2024-06-17,Scented Candle Pack,30,899.7,1,29.99
SCP-003,2024-06-18,Scented Candle Pack,25,749.75,1,29.99
SCP-003,2024-06-19,Scented Candle Pack,23,689.77,1,29.99
SCP-003,2024-06-20,Scented Candle Pack,27,809.73,1,29.99
SCP-003,2024-06-21,Scented Candle Pack,19,569.81,1,29.99
SCP-003,2024-06-22,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-06-23,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-06-24,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-06-25,Scented Candle Pack,19,569.81,1,29.99
SCP-003,2024-06-26,Scented Candle Pack,19,569.81,1,29.99
SCP-003,2024-06-27,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-06-28,Scented Candle Pack,36,1079.64,1,29.99
SCP-003,2024-06-29,Scented Candle Pack,21,629.79,1,29.99
SCP-003,2024-06-30,Scented Candle Pack,30,899.7,1,29.99
SCP-003,2024-07-01,Scented Candle Pack,6,179.94,1,29.99
SCP-003,2024-07-02,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-07-03,Scented Candle Pack,8,239.92,1,29.99
SCP-003,2024-07-04,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-07-05,Scented Candle Pack,24,719.76,1,29.99
SCP-003,2024-07-06,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-07-07,Scented Candle Pack,13,389.87,1,29.99
SCP-003,2024-07-08,Scented Candle Pack,13,389.87,1,29.99
SCP-003,2024-07-09,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-07-10,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-07-11,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-07-12,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-07-13,Scented Candle Pack,26,779.74,1,29.99
SCP-003,2024-07-14,Scented Candle Pack,16,479.84,1,29.99
SCP-003,2024-07-15,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-07-16,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-07-17,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-07-18,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-07-19,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-07-20,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-07-21,Scented Candle Pack,13,389.87,1,29.99
SCP-003,2024-07-22,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-07-23,Scented Candle Pack,8,239.92,1,29.99
SCP-003,2024-07-24,Scented Candle Pack,6,179.94,1,29.99
SCP-003,2024-07-25,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-07-26,Scented Candle Pack,35,1049.65,1,29.99
SCP-003,2024-07-27,Scented Candle Pack,21,629.79,1,29.99
SCP-003,2024-07-28,Scented Candle Pack,24,719.76,1,29.99
SCP-003,2024-07-29,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-07-30,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-07-31,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-08-01,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-08-02,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-08-03,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-08-04,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-08-05,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-08-06,Scented Candle Pack,7,209.93,1,29.99
SCP-003,2024-08-07,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-08-08,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-08-09,Scented Candle Pack,26,779.74,1,29.99
SCP-003,2024-08-10,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-08-11,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-08-12,Scented Candle Pack,5,149.95,1,29.99
SCP-003,2024-08-13,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-08-14,Scented Candle Pack,13,389.87,1,29.99
SCP-003,2024-08-15,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-08-16,Scented Candle Pack,29,869.71,1,29.99
SCP-003,2024-08-17,Scented Candle Pack,21,629.79,1,29.99
SCP-003,2024-08-18,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-08-19,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-08-20,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-08-21,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-08-22,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-08-23,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-08-24,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-08-25,Scented Candle Pack,27,809.73,1,29.99
SCP-003,2024-08-26,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-08-27,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-08-28,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-08-29,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-08-30,Scented Candle Pack,52,1559.48,1,29.99
SCP-003,2024-08-31,Scented Candle Pack,24,719.76,1,29.99
SCP-003,2024-09-01,Scented Candle Pack,21,629.79,1,29.99
SCP-003,2024-09-02,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-09-03,Scented Candle Pack,13,389.87,1,29.99
SCP-003,2024-09-04,Scented Candle Pack,8,239.92,1,29.99
SCP-003,2024-09-05,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-09-06,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-09-07,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-09-08,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-09-09,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-09-10,Scented Candle Pack,6,179.94,1,29.99
SCP-003,2024-09-11,Scented Candle Pack,16,479.84,1,29.99
SCP-003,2024-09-12,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-09-13,Scented Candle Pack,25,749.75,1,29.99
SCP-003,2024-09-14,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-09-15,Scented Candle Pack,24,719.76,1,29.99
SCP-003,2024-09-16,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-09-17,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-09-18,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-09-19,Scented Candle Pack,8,239.92,1,29.99
SCP-003,2024-09-20,Scented Candle Pack,16,479.84,1,29.99
SCP-003,2024-09-21,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-09-22,Scented Candle Pack,20,599.8,1,29.99
SCP-003,2024-09-23,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-09-24,Scented Candle Pack,13,389.87,1,29.99
SCP-003,2024-09-25,Scented Candle Pack,23,689.77,1,29.99
SCP-003,2024-09-26,Scented Candle Pack,20,599.8,1,29.99
SCP-003,2024-09-27,Scented Candle Pack,35,1049.65,1,29.99
SCP-003,2024-09-28,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-09-29,Scented Candle Pack,26,779.74,1,29.99
SCP-003,2024-09-30,Scented Candle Pack,8,239.92,1,29.99
SCP-003,2024-10-01,Scented Candle Pack,13,389.87,1,29.99
SCP-003,2024-10-02,Scented Candle Pack,12,359.88,1,29.99
SCP-003,2024-10-03,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-10-04,Scented Candle Pack,19,569.81,1,29.99
SCP-003,2024-10-05,Scented Candle Pack,15,449.85,1,29.99
SCP-003,2024-10-06,Scented Candle Pack,16,479.84,1,29.99
SCP-003,2024-10-07,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-10-08,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-10-09,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-10-10,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-10-11,Scented Candle Pack,23,689.77,1,29.99
SCP-003,2024-10-12,Scented Candle Pack,14,419.86,1,29.99
SCP-003,2024-10-13,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-10-14,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-10-15,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-10-16,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-10-17,Scented Candle Pack,10,299.9,1,29.99
SCP-003,2024-10-18,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-10-19,Scented Candle Pack,25,749.75,1,29.99
SCP-003,2024-10-20,Scented Candle Pack,18,539.82,1,29.99
SCP-003,2024-10-21,Scented Candle Pack,9,269.91,1,29.99
SCP-003,2024-10-22,Scented Candle Pack,3,89.97,1,29.99
SCP-003,2024-10-23,Scented Candle Pack,8,239.92,1,29.99
SCP-003,2024-10-24,Scented Candle Pack,11,329.89,1,29.99
SCP-003,2024-10-25,Scented Candle Pack,38,1139.62,1,29.99
SCP-003,2024-10-26,Scented Candle Pack,29,869.71,1,29.99
SCP-003,2024-10-27,Scented Candle Pack,23,689.77,1,29.99
SCP-003,2024-10-28,Scented Candle Pack,20,599.8,1,29.99
SCP-003,2024-10-29,Scented Candle Pack,21,629.79,1,29.99
SCP-003,2024-10-30,Scented Candle Pack,17,509.83,1,29.99
SCP-003,2024-10-31,Scented Candle Pack,19,569.81,1,29.99
SCP-003,2024-11-01,Scented Candle Pack,104,3118.96,1,29.99
SCP-003,2024-11-02,Scented Candle Pack,98,2939.02,1,29.99
SCP-003,2024-11-03,Scented Candle Pack,100,2999.0,1,29.99
SCP-003,2024-11-04,Scented Candle Pack,52,1559.48,1,29.99
SCP-003,2024-11-05,Scented Candle Pack,72,2159.28,1,29.99
SCP-003,2024-11-06,Scented Candle Pack,63,1889.37,1,29.99
SCP-003,2024-11-07,Scented Candle Pack,63,1889.37,1,29.99
SCP-003,2024-11-08,Scented Candle Pack,107,3208.93,1,29.99
SCP-003,2024-11-09,Scented Candle Pack,80,2399.2,1,29.99
SCP-003,2024-11-10,Scented Candle Pack,76,2279.24,1,29.99
SCP-003,2024-11-11,Scented Candle Pack,55,1649.45,1,29.99
SCP-003,2024-11-12,Scented Candle Pack,66,1979.34,1,29.99
SCP-003,2024-11-13,Scented Candle Pack,65,1949.35,1,29.99
SCP-003,2024-11-14,Scented Candle Pack,69,2069.31,1,29.99
SCP-003,2024-11-15,Scented Candle Pack,111,3328.89,1,29.99
SCP-003,2024-11-16,Scented Candle Pack,68,2039.32,1,29.99
SCP-003,2024-11-17,Scented Candle Pack,72,2159.28,1,29.99
SCP-003,2024-11-18,Scented Candle Pack,63,1889.37,1,29.99
SCP-003,2024-11-19,Scented Candle Pack,61,1829.39,1,29.99
SCP-003,2024-11-20,Scented Candle Pack,62,1859.38,1,29.99
SCP-003,2024-11-21,Scented Candle Pack,60,1799.4,1,29.99
SCP-003,2024-11-22,Scented Candle Pack,115,3448.85,1,29.99
SCP-003,2024-11-23,Scented Candle Pack,90,2699.1,1,29.99
SCP-003,2024-11-24,Scented Candle Pack,81,2429.19,1,29.99
SCP-003,2024-11-25,Scented Candle Pack,91,2729.09,1,29.99
SCP-003,2024-11-26,Scented Candle Pack,85,2549.15,1,29.99
SCP-003,2024-11-27,Scented Candle Pack,98,2939.02,1,29.99
SCP-003,2024-11-28,Scented Candle Pack,76,2279.24,1,29.99
SCP-003,2024-11-29,Scented Candle Pack,174,5218.26,1,29.99
SCP-003,2024-11-30,Scented Candle Pack,136,4078.64,1,29.99
SCP-003,2024-12-01,Scented Candle Pack,93,2789.07,1,29.99
SCP-003,2024-12-02,Scented Candle Pack,83,2489.17,1,29.99
SCP-003,2024-12-03,Scented Candle Pack,54,1619.46,1,29.99
SCP-003,2024-12-04,Scented Candle Pack,71,2129.29,1,29.99
SCP-003,2024-12-05,Scented Candle Pack,55,1649.45,1,29.99
SCP-003,2024-12-06,Scented Candle Pack,109,3268.91,1,29.99
SCP-003,2024-12-07,Scented Candle Pack,86,2579.14,1,29.99
SCP-003,2024-12-08,Scented Candle Pack,60,1799.4,1,29.99
SCP-003,2024-12-09,Scented Candle Pack,54,1619.46,1,29.99
SCP-003,2024-12-10,Scented Candle Pack,57,1709.43,1,29.99
SCP-003,2024-12-11,Scented Candle Pack,67,2009.33,1,29.99
SCP-003,2024-12-12,Scented Candle Pack,51,1529.49,1,29.99
SCP-003,2024-12-13,Scented Candle Pack,113,3388.87,1,29.99
SCP-003,2024-12-14,Scented Candle Pack,89,2669.11,1,29.99
SCP-003,2024-12-15,Scented Candle Pack,90,2699.1,1,29.99
SCP-003,2024-12-16,Scented Candle Pack,71,2129.29,1,29.99
SCP-003,2024-12-17,Scented Candle Pack,57,1709.43,1,29.99
SCP-003,2024-12-18,Scented Candle Pack,55,1649.45,1,29.99
SCP-003,2024-12-19,Scented Candle Pack,41,1229.59,1,29.99
SCP-003,2024-12-20,Scented Candle Pack,104,3118.96,1,29.99
SCP-003,2024-12-21,Scented Candle Pack,77,2309.23,1,29.99
SCP-003,2024-12-22,Scented Candle Pack,89,2669.11,1,29.99
SCP-003,2024-12-23,Scented Candle Pack,40,1199.6,1,29.99
SCP-003,2024-12-24,Scented Candle Pack,50,1499.5,1,29.99
SCP-003,2024-12-25,Scented Candle Pack,89,2669.11,1,29.99
SCP-003,2024-12-26,Scented Candle Pack,81,2429.19,1,29.99
SCP-003,2024-12-27,Scented Candle Pack,153,4588.47,1,29.99
SCP-003,2024-12-28,Scented Candle Pack,153,4588.47,1,29.99
SCP-003,2024-12-29,Scented Candle Pack,108,3238.92,1,29.99
SCP-003,2024-12-30,Scented Candle Pack,86,2579.14,1,29.99
SCP-003,2024-12-31,Scented Candle Pack,81,2429.19,1,29.99
SCP-003,2025-01-01,Scented Candle Pack,9,269.91,1,29.99
TPC-006,2022-01-01,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-01-02,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-01-03,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-01-04,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-01-05,Throw Pillow Cover,1,18.99,1,18.99
TPC-006,2022-01-06,Throw Pillow Cover,1,18.99,1,18.99
TPC-006,2022-01-07,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-01-08,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-01-09,Throw Pillow Cover,6,113.94,1,18.99
TPC-006,2022-01-10,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-01-11,Throw Pillow Cover,8,151.92,1,18.99
TPC-006,2022-01-12,Throw Pillow Cover,2,37.98,1,18.99
TPC-006,2022-01-13,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-01-14,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-01-15,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-01-16,Throw Pillow Cover,8,151.92,1,18.99
TPC-006,2022-01-17,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-01-18,Throw Pillow Cover,1,18.99,1,18.99
TPC-006,2022-01-19,Throw Pillow Cover,1,18.99,1,18.99
TPC-006,2022-01-20,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-01-21,Throw Pillow Cover,9,170.91,1,18.99
TPC-006,2022-01-22,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-01-23,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-01-24,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-01-25,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-01-26,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-01-27,Throw Pillow Cover,2,37.98,1,18.99
TPC-006,2022-01-28,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-01-29,Throw Pillow Cover,9,170.91,1,18.99
TPC-006,2022-01-30,Throw Pillow Cover,7,132.93,1,18.99
TPC-006,2022-01-31,Throw Pillow Cover,7,132.93,1,18.99
TPC-006,2022-02-01,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-02-02,Throw Pillow Cover,1,18.99,1,18.99
TPC-006,2022-02-03,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-02-04,Throw Pillow Cover,7,132.93,1,18.99
TPC-006,2022-02-05,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-02-06,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-02-07,Throw Pillow Cover,2,37.98,1,18.99
TPC-006,2022-02-08,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-02-09,Throw Pillow Cover,7,132.93,1,18.99
TPC-006,2022-02-10,Throw Pillow Cover,2,37.98,1,18.99
TPC-006,2022-02-11,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-02-12,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-02-13,Throw Pillow Cover,6,113.94,1,18.99
TPC-006,2022-02-14,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-02-15,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-02-16,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-02-17,Throw Pillow Cover,1,18.99,1,18.99
TPC-006,2022-02-18,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-02-19,Throw Pillow Cover,2,37.98,1,18.99
TPC-006,2022-02-20,Throw Pillow Cover,1,18.99,1,18.99
TPC-006,2022-02-21,Throw Pillow Cover,1,18.99,1,18.99
TPC-006,2022-02-22,Throw Pillow Cover,0,0.0,0,0.0
TPC-006,2022-02-23,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-02-24,Throw Pillow Cover,3,56.97,1,18.99
TPC-006,2022-02-25,Throw Pillow Cover,6,113.94,1,18.99
TPC-006,2022-02-26,Throw Pillow Cover,7,132.93,1,18.99
TPC-006,2022-02-27,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-02-28,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-03-01,Throw Pillow Cover,11,208.89,1,18.99
TPC-006,2022-03-02,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-03-03,Throw Pillow Cover,6,113.94,1,18.99
TPC-006,2022-03-04,Throw Pillow Cover,14,265.86,1,18.99
TPC-006,2022-03-05,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-03-06,Throw Pillow Cover,8,151.92,1,18.99
TPC-006,2022-03-07,Throw Pillow Cover,6,113.94,1,18.99
TPC-006,2022-03-08,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-03-09,Throw Pillow Cover,8,151.92,1,18.99
TPC-006,2022-03-10,Throw Pillow Cover,6,113.94,1,18.99
TPC-006,2022-03-11,Throw Pillow Cover,16,303.84,1,18.99
TPC-006,2022-03-12,Throw Pillow Cover,12,227.88,1,18.99
TPC-006,2022-03-13,Throw Pillow Cover,5,94.95,1,18.99
TPC-006,2022-03-14,Throw Pillow Cover,7,132.93,1,18.99
TPC-006,2022-03-15,Throw Pillow Cover,6,113.94,1,18.99
TPC-006,2022-03-16,Throw Pillow Cover,11,208.89,1,18.99
TPC-006,2022-03-17,Throw Pillow Cover,6,113.94,1,18.99
TPC-006,2022-03-18,Throw Pillow Cover,7,132.93,1,18.99
TPC-006,2022-03-19,Throw Pillow Cover,16,303.84,1,18.99
TPC-006,2022-03-20,Throw Pillow Cover,4,75.96,1,18.99
TPC-006,2022-03-21,Throw Pillow Cover,12,227.88,1,18.99
